Year,EventName,RoundNumber,SeasonPoints,SeasonStanding,SeasonAvgFinish,HistoricalTrackAvgPosition,ConstructorPoints,ConstructorStanding,ConstructorTrackAvg,GridPosition,ActualGridPosition,RecentForm,CareerWins,WinsLast3Years,PointsGapToLeader,TrackType,FormTrend,DriverNumber,DriverName,TeamName,ActualPosition,Points,RacePoints,SprintPoints,IsDNF,Status
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,1.0,1.0,,0,0,0.0,0,0.0,77,BOT,Mercedes,1.0,25.0,25.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,7.0,7.0,,0,0,0.0,0,0.0,16,LEC,Ferrari,2.0,18.0,18.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,3.0,3.0,,0,0,0.0,0,0.0,4,NOR,McLaren,3.0,15.0,15.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,5.0,5.0,,0,0,0.0,0,0.0,44,HAM,Mercedes,4.0,12.0,12.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,8.0,8.0,,0,0,0.0,0,0.0,55,SAI,McLaren,5.0,10.0,10.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,6.0,6.0,,0,0,0.0,0,0.0,11,PER,Racing Point,6.0,8.0,8.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,12.0,12.0,,0,0,0.0,0,0.0,10,GAS,AlphaTauri,7.0,6.0,6.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,14.0,14.0,,0,0,0.0,0,0.0,31,OCO,Renault,8.0,4.0,4.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,18.0,18.0,,0,0,0.0,0,0.0,99,GIO,Alfa Romeo Racing,9.0,2.0,2.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,11.0,11.0,,0,0,0.0,0,0.0,5,VET,Ferrari,10.0,1.0,1.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,20.0,20.0,,0,0,0.0,0,0.0,6,LAT,Williams,11.0,0.0,0.0,0.0,False,Finished
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,13.0,13.0,,0,0,0.0,0,0.0,26,KVY,AlphaTauri,12.0,0.0,0.0,0.0,False,Suspension
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,4.0,4.0,,0,0,0.0,0,0.0,23,ALB,Red Bull Racing,13.0,0.0,0.0,0.0,False,Electronics
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,19.0,19.0,,0,0,0.0,0,0.0,7,RAI,Alfa Romeo Racing,14.0,0.0,0.0,0.0,False,Wheel
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,17.0,17.0,,0,0,0.0,0,0.0,63,RUS,Williams,15.0,0.0,0.0,0.0,False,Fuel pressure
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,15.0,15.0,,0,0,0.0,0,0.0,8,GRO,Haas F1 Team,16.0,0.0,0.0,0.0,False,Brakes
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,16.0,16.0,,0,0,0.0,0,0.0,20,MAG,Haas F1 Team,17.0,0.0,0.0,0.0,False,Brakes
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,9.0,9.0,,0,0,0.0,0,0.0,18,STR,Racing Point,18.0,0.0,0.0,0.0,False,Engine
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,10.0,10.0,,0,0,0.0,0,0.0,3,RIC,Renault,19.0,0.0,0.0,0.0,False,Overheating
2020,Pre-Season Test 1,0,0.0,20,,10.0,0.0,10,10.0,2.0,2.0,,0,0,0.0,0,0.0,33,VER,Red Bull Racing,20.0,0.0,0.0,0.0,False,Electronics
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,1.0,1.0,,0,0,0.0,0,0.0,77,BOT,Mercedes,1.0,25.0,25.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,7.0,7.0,,0,0,0.0,0,0.0,16,LEC,Ferrari,2.0,18.0,18.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,3.0,3.0,,0,0,0.0,0,0.0,4,NOR,McLaren,3.0,15.0,15.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,5.0,5.0,,0,0,0.0,0,0.0,44,HAM,Mercedes,4.0,12.0,12.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,8.0,8.0,,0,0,0.0,0,0.0,55,SAI,McLaren,5.0,10.0,10.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,6.0,6.0,,0,0,0.0,0,0.0,11,PER,Racing Point,6.0,8.0,8.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,12.0,12.0,,0,0,0.0,0,0.0,10,GAS,AlphaTauri,7.0,6.0,6.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,14.0,14.0,,0,0,0.0,0,0.0,31,OCO,Renault,8.0,4.0,4.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,18.0,18.0,,0,0,0.0,0,0.0,99,GIO,Alfa Romeo Racing,9.0,2.0,2.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,11.0,11.0,,0,0,0.0,0,0.0,5,VET,Ferrari,10.0,1.0,1.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,20.0,20.0,,0,0,0.0,0,0.0,6,LAT,Williams,11.0,0.0,0.0,0.0,False,Finished
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,13.0,13.0,,0,0,0.0,0,0.0,26,KVY,AlphaTauri,12.0,0.0,0.0,0.0,False,Suspension
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,4.0,4.0,,0,0,0.0,0,0.0,23,ALB,Red Bull Racing,13.0,0.0,0.0,0.0,False,Electronics
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,19.0,19.0,,0,0,0.0,0,0.0,7,RAI,Alfa Romeo Racing,14.0,0.0,0.0,0.0,False,Wheel
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,17.0,17.0,,0,0,0.0,0,0.0,63,RUS,Williams,15.0,0.0,0.0,0.0,False,Fuel pressure
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,15.0,15.0,,0,0,0.0,0,0.0,8,GRO,Haas F1 Team,16.0,0.0,0.0,0.0,False,Brakes
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,16.0,16.0,,0,0,0.0,0,0.0,20,MAG,Haas F1 Team,17.0,0.0,0.0,0.0,False,Brakes
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,9.0,9.0,,0,0,0.0,0,0.0,18,STR,Racing Point,18.0,0.0,0.0,0.0,False,Engine
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,10.0,10.0,,0,0,0.0,0,0.0,3,RIC,Renault,19.0,0.0,0.0,0.0,False,Overheating
2020,Pre-Season Test 2,0,0.0,20,,10.0,0.0,10,10.0,2.0,2.0,,0,0,0.0,0,0.0,33,VER,Red Bull Racing,20.0,0.0,0.0,0.0,False,Electronics
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,1.0,1.0,,2,2,0.0,0,0.0,77,BOT,Mercedes,1.0,25.0,25.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,7.0,7.0,,0,0,0.0,0,0.0,16,LEC,Ferrari,2.0,18.0,18.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,3.0,3.0,,0,0,0.0,0,0.0,4,NOR,McLaren,3.0,15.0,15.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,5.0,5.0,,0,0,0.0,0,0.0,44,HAM,Mercedes,4.0,12.0,12.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,8.0,8.0,,0,0,0.0,0,0.0,55,SAI,McLaren,5.0,10.0,10.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,6.0,6.0,,0,0,0.0,0,0.0,11,PER,Racing Point,6.0,8.0,8.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,12.0,12.0,,0,0,0.0,0,0.0,10,GAS,AlphaTauri,7.0,6.0,6.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,14.0,14.0,,0,0,0.0,0,0.0,31,OCO,Renault,8.0,4.0,4.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,18.0,18.0,,0,0,0.0,0,0.0,99,GIO,Alfa Romeo Racing,9.0,2.0,2.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,11.0,11.0,,0,0,0.0,0,0.0,5,VET,Ferrari,10.0,1.0,1.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,20.0,20.0,,0,0,0.0,0,0.0,6,LAT,Williams,11.0,0.0,0.0,0.0,False,Finished
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,13.0,13.0,,0,0,0.0,0,0.0,26,KVY,AlphaTauri,12.0,0.0,0.0,0.0,False,Suspension
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,4.0,4.0,,0,0,0.0,0,0.0,23,ALB,Red Bull Racing,13.0,0.0,0.0,0.0,False,Electronics
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,19.0,19.0,,0,0,0.0,0,0.0,7,RAI,Alfa Romeo Racing,14.0,0.0,0.0,0.0,False,Wheel
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,17.0,17.0,,0,0,0.0,0,0.0,63,RUS,Williams,15.0,0.0,0.0,0.0,False,Fuel pressure
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,15.0,15.0,,0,0,0.0,0,0.0,8,GRO,Haas F1 Team,16.0,0.0,0.0,0.0,False,Brakes
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,16.0,16.0,,0,0,0.0,0,0.0,20,MAG,Haas F1 Team,17.0,0.0,0.0,0.0,False,Brakes
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,9.0,9.0,,0,0,0.0,0,0.0,18,STR,Racing Point,18.0,0.0,0.0,0.0,False,Engine
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,10.0,10.0,,0,0,0.0,0,0.0,3,RIC,Renault,19.0,0.0,0.0,0.0,False,Overheating
2020,Austrian Grand Prix,1,0.0,20,,10.0,0.0,10,13.0,2.0,2.0,,0,0,0.0,0,0.0,33,VER,Red Bull Racing,20.0,0.0,0.0,0.0,False,Electronics
2020,Styrian Grand Prix,2,24.0,4,4.0,10.0,74.0,1,2.5,5.0,1.0,4.0,0,0,26.0,0,0.0,44,HAM,Mercedes,1.0,25.0,25.0,0.0,False,Finished
2020,Styrian Grand Prix,2,75.0,1,1.0,10.0,111.0,1,2.5,1.0,4.0,1.0,3,3,0.0,0,0.0,77,BOT,Mercedes,2.0,18.0,18.0,0.0,False,Finished
2020,Styrian Grand Prix,2,0.0,11,20.0,10.0,0.0,9,16.5,2.0,2.0,20.0,0,0,75.0,0,0.0,33,VER,Red Bull Racing,3.0,15.0,15.0,0.0,False,Finished
2020,Styrian Grand Prix,2,0.0,11,13.0,10.0,0.0,9,16.5,4.0,6.0,13.0,0,0,75.0,0,0.0,23,ALB,Red Bull Racing,4.0,12.0,12.0,0.0,False,Finished
2020,Styrian Grand Prix,2,48.0,3,3.0,10.0,78.0,2,4.0,3.0,9.0,3.0,0,0,27.0,0,0.0,4,NOR,McLaren,5.0,10.0,10.0,0.0,False,Finished
2020,Styrian Grand Prix,2,24.0,6,6.0,10.0,24.0,4,12.0,6.0,17.0,6.0,0,0,51.0,0,0.0,11,PER,Racing Point,6.0,8.0,8.0,0.0,False,Finished
2020,Styrian Grand Prix,2,0.0,11,18.0,10.0,24.0,4,12.0,9.0,12.0,18.0,0,0,75.0,0,0.0,18,STR,Racing Point,7.0,6.0,6.0,0.0,False,Finished
2020,Styrian Grand Prix,2,0.0,11,19.0,10.0,12.0,6,13.5,10.0,8.0,19.0,0,0,75.0,0,0.0,3,RIC,Renault,8.0,4.0,4.0,0.0,False,Finished
2020,Styrian Grand Prix,2,30.0,5,5.0,10.0,78.0,2,4.0,8.0,3.0,5.0,0,0,45.0,0,0.0,55,SAI,McLaren,9.0,2.0,2.0,0.0,False,+1 Lap
2020,Styrian Grand Prix,2,0.0,11,12.0,10.0,18.0,5,9.5,13.0,13.0,12.0,0,0,75.0,0,0.0,26,KVY,AlphaTauri,10.0,1.0,1.0,0.0,False,+1 Lap
2020,Styrian Grand Prix,2,0.0,11,14.0,10.0,6.0,7,11.5,19.0,16.0,14.0,0,0,75.0,0,0.0,7,RAI,Alfa Romeo Racing,11.0,0.0,0.0,0.0,False,+1 Lap
2020,Styrian Grand Prix,2,0.0,11,17.0,10.0,0.0,8,16.5,16.0,15.0,17.0,0,0,75.0,0,0.0,20,MAG,Haas F1 Team,12.0,0.0,0.0,0.0,False,+1 Lap
2020,Styrian Grand Prix,2,0.0,11,16.0,10.0,0.0,8,16.5,15.0,0.0,16.0,0,0,75.0,0,0.0,8,GRO,Haas F1 Team,13.0,0.0,0.0,0.0,False,+1 Lap
2020,Styrian Grand Prix,2,6.0,9,9.0,10.0,6.0,7,11.5,18.0,19.0,9.0,0,0,69.0,0,0.0,99,GIO,Alfa Romeo Racing,14.0,0.0,0.0,0.0,False,+1 Lap
2020,Styrian Grand Prix,2,18.0,7,7.0,10.0,18.0,5,9.5,12.0,7.0,7.0,0,0,57.0,0,0.0,10,GAS,AlphaTauri,15.0,0.0,0.0,0.0,False,+1 Lap
2020,Styrian Grand Prix,2,0.0,11,15.0,10.0,0.0,10,13.0,17.0,11.0,15.0,0,0,75.0,0,0.0,63,RUS,Williams,16.0,0.0,0.0,0.0,False,+2 Laps
2020,Styrian Grand Prix,2,0.0,11,11.0,10.0,0.0,10,13.0,20.0,18.0,11.0,0,0,75.0,0,0.0,6,LAT,Williams,17.0,0.0,0.0,0.0,False,+2 Laps
2020,Styrian Grand Prix,2,12.0,8,8.0,10.0,12.0,6,13.5,14.0,5.0,8.0,0,0,63.0,0,0.0,31,OCO,Renault,18.0,0.0,0.0,0.0,False,Overheating
2020,Styrian Grand Prix,2,54.0,2,2.0,10.0,57.0,3,6.0,7.0,14.0,2.0,0,0,21.0,0,0.0,16,LEC,Ferrari,19.0,0.0,0.0,0.0,False,Collision damage
2020,Styrian Grand Prix,2,3.0,10,10.0,10.0,57.0,3,6.0,11.0,10.0,10.0,0,0,72.0,0,0.0,5,VET,Ferrari,20.0,0.0,0.0,0.0,False,Collision damage
2020,Hungarian Grand Prix,3,36.0,4,4.0,10.0,111.0,1,2.25,4.0,1.0,4.0,1,1,39.0,0,0.0,44,HAM,Mercedes,1.0,25.0,25.0,0.0,False,Finished
2020,Hungarian Grand Prix,3,15.0,8,15.75,10.0,27.0,5,13.25,2.0,7.0,15.75,0,0,78.0,0,0.0,33,VER,Red Bull Racing,2.0,18.0,18.0,0.0,False,Finished
2020,Hungarian Grand Prix,3,93.0,1,1.25,10.0,154.0,1,2.25,1.75,2.0,1.25,3,3,0.0,0,0.0,77,BOT,Mercedes,3.0,15.0,15.0,0.0,False,Finished
2020,Hungarian Grand Prix,3,6.0,11,15.25,10.0,38.0,4,10.625,9.75,3.0,15.25,0,0,87.0,0,0.0,18,STR,Racing Point,4.0,12.0,12.0,0.0,False,Finished
2020,Hungarian Grand Prix,3,12.0,9,10.75,10.0,27.0,5,13.25,4.5,13.0,10.75,0,0,81.0,0,0.0,23,ALB,Red Bull Racing,5.0,10.0,10.0,0.0,False,Finished
2020,Hungarian Grand Prix,3,3.0,14,12.5,10.0,57.0,3,9.375,10.75,5.0,12.5,0,0,90.0,0,0.0,5,VET,Ferrari,6.0,8.0,8.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,32.0,6,6.0,10.0,38.0,4,10.625,8.75,4.0,6.0,0,0,61.0,0,0.0,11,PER,Racing Point,7.0,6.0,6.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,4.0,13,16.25,10.0,16.0,7,13.375,9.5,11.0,16.25,0,0,89.0,0,0.0,3,RIC,Renault,8.0,4.0,4.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,33.0,5,6.0,10.0,91.0,2,4.75,6.75,9.0,6.0,0,0,60.0,0,0.0,55,SAI,McLaren,9.0,2.0,2.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,0.0,16,15.75,10.0,0.0,9,15.5,15.75,0.0,15.75,0,0,93.0,0,0.0,20,MAG,Haas F1 Team,10.0,1.0,1.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,54.0,4,6.25,10.0,57.0,3,9.375,8.75,6.0,6.25,0,0,39.0,0,0.0,16,LEC,Ferrari,11.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,1.0,15,11.5,10.0,19.0,6,10.25,13.0,17.0,11.5,0,0,92.0,0,0.0,26,KVY,AlphaTauri,12.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,58.0,3,3.5,10.0,91.0,2,4.75,4.5,8.0,3.5,0,0,35.0,0,0.0,4,NOR,McLaren,13.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,12.0,9,10.5,10.0,16.0,7,13.375,11.75,14.0,10.5,0,0,81.0,0,0.0,31,OCO,Renault,14.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,0.0,16,13.25,10.0,6.0,8,11.75,18.25,20.0,13.25,0,0,93.0,0,0.0,7,RAI,Alfa Romeo Racing,15.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,0.0,16,15.25,10.0,0.0,9,15.5,11.25,0.0,15.25,0,0,93.0,0,0.0,8,GRO,Haas F1 Team,16.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,6.0,11,10.25,10.0,6.0,8,11.75,18.25,19.0,10.25,0,0,87.0,0,0.0,99,GIO,Alfa Romeo Racing,17.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,0.0,16,15.25,10.0,0.0,10,13.875,15.5,12.0,15.25,0,0,93.0,0,0.0,63,RUS,Williams,18.0,0.0,0.0,0.0,False,+1 Lap
2020,Hungarian Grand Prix,3,0.0,16,12.5,10.0,0.0,10,13.875,19.5,15.0,12.5,0,0,93.0,0,0.0,6,LAT,Williams,19.0,0.0,0.0,0.0,False,+5 Laps
2020,Hungarian Grand Prix,3,18.0,7,9.0,10.0,19.0,6,10.25,10.75,10.0,9.0,0,0,75.0,0,0.0,10,GAS,AlphaTauri,20.0,0.0,0.0,0.0,False,Engine
2020,British Grand Prix,4,61.0,2,3.25,10.0,154.0,1,2.2,3.4,1.0,3.25,2,2,32.0,0,0.0,44,HAM,Mercedes,1.0,25.0,25.0,0.0,False,Finished
2020,British Grand Prix,4,33.0,7,13.0,10.0,55.0,5,11.3,3.0,3.0,13.0,0,0,75.0,0,0.0,33,VER,Red Bull Racing,2.0,18.0,18.0,0.0,False,Finished
2020,British Grand Prix,4,54.0,4,7.2,10.0,65.0,3,9.2,8.2,4.0,7.2,0,0,54.0,0,0.0,16,LEC,Ferrari,3.0,15.0,15.0,0.0,False,Finished
2020,British Grand Prix,4,8.0,13,14.6,10.0,20.0,6,12.9,9.8,8.0,14.6,0,0,100.0,0,0.0,3,RIC,Renault,4.0,12.0,12.0,0.0,False,Finished
2020,British Grand Prix,4,58.0,3,5.4,10.0,93.0,2,6.0,5.2,5.0,5.4,0,0,50.0,0,0.0,4,NOR,McLaren,5.0,10.0,10.0,0.0,False,Finished
2020,British Grand Prix,4,12.0,11,11.2,10.0,20.0,6,12.9,12.2,9.0,11.2,0,0,96.0,0,0.0,31,OCO,Renault,6.0,8.0,8.0,0.0,False,Finished
2020,British Grand Prix,4,18.0,9,11.2,10.0,19.0,7,11.4,10.6,11.0,11.2,0,0,90.0,0,0.0,10,GAS,AlphaTauri,7.0,6.0,6.0,0.0,False,Finished
2020,British Grand Prix,4,22.0,8,9.6,10.0,55.0,5,11.3,6.2,12.0,9.6,0,0,86.0,0,0.0,23,ALB,Red Bull Racing,8.0,4.0,4.0,0.0,False,Finished
2020,British Grand Prix,4,18.0,9,13.0,10.0,56.0,4,9.6,8.4,6.0,13.0,0,0,90.0,0,0.0,18,STR,Racing Point,9.0,2.0,2.0,0.0,False,Finished
2020,British Grand Prix,4,11.0,12,11.2,10.0,65.0,3,9.2,9.6,10.0,11.2,0,0,97.0,0,0.0,5,VET,Ferrari,10.0,1.0,1.0,0.0,False,Finished
2020,British Grand Prix,4,108.0,1,1.6,10.0,195.0,1,2.2,1.8,2.0,1.6,3,3,0.0,0,0.0,77,BOT,Mercedes,11.0,0.0,0.0,0.0,False,Finished
2020,British Grand Prix,4,0.0,17,15.8,10.0,0.0,10,14.8,14.8,20.0,15.8,0,0,108.0,0,0.0,63,RUS,Williams,12.0,0.0,0.0,0.0,False,Finished
2020,British Grand Prix,4,35.0,6,6.6,10.0,93.0,2,6.0,7.2,7.0,6.6,0,0,73.0,0,0.0,55,SAI,McLaren,13.0,0.0,0.0,0.0,False,Finished
2020,British Grand Prix,4,6.0,14,11.6,10.0,6.0,8,12.6,18.4,15.0,11.6,0,0,102.0,0,0.0,99,GIO,Alfa Romeo Racing,14.0,0.0,0.0,0.0,False,Finished
2020,British Grand Prix,4,0.0,17,13.8,10.0,0.0,10,14.8,18.6,18.0,13.8,0,0,108.0,0,0.0,6,LAT,Williams,15.0,0.0,0.0,0.0,False,Finished
2020,British Grand Prix,4,0.0,17,15.4,10.0,1.0,9,15.0,9.0,17.0,15.4,0,0,108.0,0,0.0,8,GRO,Haas F1 Team,16.0,0.0,0.0,0.0,False,Finished
2020,British Grand Prix,4,0.0,17,13.6,10.0,6.0,8,12.6,18.6,16.0,13.6,0,0,108.0,0,0.0,7,RAI,Alfa Romeo Racing,17.0,0.0,0.0,0.0,False,+1 Lap
2020,British Grand Prix,4,1.0,15,11.6,10.0,19.0,7,11.4,13.8,19.0,11.6,0,0,107.0,0,0.0,26,KVY,AlphaTauri,18.0,0.0,0.0,0.0,False,Accident
2020,British Grand Prix,4,1.0,15,14.6,10.0,1.0,9,15.0,12.6,14.0,14.6,0,0,107.0,0,0.0,20,MAG,Haas F1 Team,19.0,0.0,0.0,0.0,False,Collision
2020,British Grand Prix,4,0.0,20,,10.0,0.0,10,14.8,13.0,13.0,,0,0,108.0,0,0.0,27,HUL,Racing Point,20.0,0.0,0.0,0.0,False,Power Unit
2020,70th Anniversary Grand Prix,5,33.0,7,13.0,10.0,55.0,5,10.416666666666666,3.0,4.0,13.0,0,0,75.0,0,17.666666666666668,33,VER,Red Bull Racing,1.0,25.0,25.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,112.0,1,2.5,10.0,220.0,1,2.8333333333333335,3.0,2.0,2.2,3,3,0.0,0,3.0,44,HAM,Mercedes,2.0,18.0,18.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,108.0,2,3.1666666666666665,10.0,220.0,1,2.8333333333333335,1.8333333333333333,1.0,3.6,3,3,4.0,0,-4.333333333333333,77,BOT,Mercedes,3.0,15.0,15.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,69.0,3,6.5,10.0,81.0,3,8.75,7.5,8.0,7.4,0,0,43.0,0,-9.0,16,LEC,Ferrari,4.0,12.0,12.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,26.0,8,9.333333333333334,10.0,78.0,4,10.25,7.166666666666667,9.0,8.6,0,0,86.0,0,7.333333333333333,23,ALB,Red Bull Racing,5.0,10.0,10.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,20.0,10,12.333333333333334,10.0,58.0,5,10.416666666666666,8.0,6.0,11.2,0,0,92.0,0,11.333333333333332,18,STR,Racing Point,6.0,8.0,8.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,0.0,17,20.0,10.0,58.0,5,10.416666666666666,13.0,3.0,20.0,0,0,112.0,0,0.0,27,HUL,Racing Point,7.0,6.0,6.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,20.0,10,10.333333333333334,10.0,40.0,6,11.583333333333334,11.666666666666666,14.0,10.8,0,0,92.0,0,-4.666666666666666,31,OCO,Renault,8.0,4.0,4.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,68.0,4,5.333333333333333,10.0,103.0,2,6.5,5.166666666666667,10.0,5.8,0,0,44.0,0,-4.666666666666667,4,NOR,McLaren,9.0,2.0,2.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,1.0,15,12.666666666666666,10.0,25.0,7,11.583333333333334,14.666666666666666,16.0,12.8,0,0,111.0,0,-1.333333333333334,26,KVY,AlphaTauri,10.0,1.0,1.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,24.0,9,10.5,10.0,25.0,7,11.583333333333334,10.666666666666666,7.0,11.2,0,0,88.0,0,-7.0,10,GAS,AlphaTauri,11.0,0.0,0.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,12.0,13,11.0,10.0,81.0,3,8.75,9.666666666666666,11.0,11.2,0,0,100.0,0,-2.0,5,VET,Ferrari,12.0,0.0,0.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,35.0,7,7.666666666666667,10.0,103.0,2,6.5,7.166666666666667,12.0,8.2,0,0,77.0,0,-5.333333333333334,55,SAI,McLaren,13.0,0.0,0.0,0.0,False,Finished
2020,70th Anniversary Grand Prix,5,20.0,10,12.833333333333334,10.0,40.0,6,11.583333333333334,9.5,5.0,11.6,0,0,92.0,0,12.333333333333332,3,RIC,Renault,14.0,0.0,0.0,0.0,False,+1 Lap
2020,70th Anniversary Grand Prix,5,0.0,17,14.166666666666666,10.0,6.0,8,13.083333333333334,18.166666666666668,20.0,14.2,0,0,112.0,0,-0.3333333333333339,7,RAI,Alfa Romeo Racing,15.0,0.0,0.0,0.0,False,+1 Lap
2020,70th Anniversary Grand Prix,5,0.0,17,15.5,10.0,1.0,9,15.416666666666666,10.333333333333334,13.0,15.4,0,0,112.0,0,1.0,8,GRO,Haas F1 Team,16.0,0.0,0.0,0.0,False,+1 Lap
2020,70th Anniversary Grand Prix,5,6.0,14,12.0,10.0,6.0,8,13.083333333333334,17.833333333333332,19.0,12.6,0,0,106.0,0,-6.0,99,GIO,Alfa Romeo Racing,17.0,0.0,0.0,0.0,False,+1 Lap
